order_id,order_timestamp,customer_id,product_id,item_name,category,qty,unit_price,discount_pct,region,channel
ORD2025032205731,2025-03-22T09:05:27,C11432,P005,Cotton T-Shirt,Apparel,1,23.02,0.2,West,web
ORD2025032205732,2025-03-22T02:14:12,C11539,P011,Bluetooth Speaker,Electronics,1,72.98,0.1,East,web
ORD2025032205733,2025-03-22T06:36:48,C37369,P002,USB-C Cable,Electronics,1,10.41,0.05,South,mobile
ORD2025032205734,2025-03-22T12:40:55,C24274,P008,Olive Oil 500ml,Grocery,1,14.97,0.1,East,web
ORD2025032205735,2025-03-22T02:42:37,C18997,P012,Running Shoes,Apparel,1,98.23,0.0,South,mobile
ORD2025032205736,2025-03-22T18:41:49,C27281,P010,Gel Pen Set,Stationery,1,3.61,0.0,South,store
ORD2025032205737,2025-03-22T01:11:34,C26602,P001,Wireless Mouse,Electronics,2,30.48,0.15,South,mobile
ORD2025032205738,2025-03-22T07:03:18,C17024,P006,Denim Jeans,Apparel,1,62.49,0.1,North,mobile
ORD2025032205739,2025-03-22T00:46:12,C07532,P010,Gel Pen Set,Stationery,4,5.7,0.05,South,web
ORD2025032205740,2025-03-22T04:48:10,C42876,P005,Cotton T-Shirt,Apparel,1,18.14,0.0,North,web
ORD2025032205741,2025-03-22T15:26:12,C12256,P011,Bluetooth Speaker,Electronics,1,72.51,0.0,South,web
ORD2025032205742,2025-03-22T14:15:20,C22170,P002,USB-C Cable,Electronics,1,12.44,0.0,South,web
ORD2025032205743,2025-03-22T10:26:08,C07369,P004,Resistance Bands,Fitness,1,17.55,0.15,West,web
ORD2025032205744,2025-03-22T10:05:23,C18398,P010,Gel Pen Set,Stationery,1,3.8,0.0,West,web
ORD2025032205745,2025-03-22T19:19:12,C21172,P009,Notebook A5,Stationery,2,7.14,0.1,East,mobile
ORD2025032205746,2025-03-22T02:20:23,C34707,P003,Yoga Mat,Fitness,2,25.62,0.05,North,web
ORD2025032205747,2025-03-22T16:31:31,C16304,P002,USB-C Cable,Electronics,2,15.38,0.0,East,web
ORD2025032205748,2025-03-22T20:29:33,C48136,P004,Resistance Bands,Fitness,2,12.25,0.0,South,mobile
ORD2025032205749,2025-03-22T13:07:03,C11442,P003,Yoga Mat,Fitness,1,31.37,0.0,South,web
ORD2025032205750,2025-03-22T00:00:46,C44876,P003,Yoga Mat,Fitness,1,20.7,0.0,West,mobile
ORD2025032205751,2025-03-22T20:44:13,C03731,P011,Bluetooth Speaker,Electronics,1,68.6,0.0,North,mobile
ORD2025032205752,2025-03-22T08:13:10,C42743,P004,Resistance Bands,Fitness,1,13.7,0.0,East,web
ORD2025032205753,2025-03-22T22:57:45,C37374,P006,Denim Jeans,Apparel,2,59.6,0.1,East,web
ORD2025032205754,2025-03-22T22:33:32,C30621,P002,USB-C Cable,Electronics,1,12.68,0.0,South,web
ORD2025032205755,2025-03-22T05:38:55,C13194,P001,Wireless Mouse,Electronics,3,39.13,0.0,North,mobile
ORD2025032205756,2025-03-22T16:27:36,C27435,P008,Olive Oil 500ml,Grocery,2,10.53,0.05,West,mobile
ORD2025032205757,2025-03-22T13:31:59,C02550,P001,Wireless Mouse,Electronics,3,30.99,0.15,West,web
ORD2025032205758,2025-03-22T07:36:53,C16226,P007,Coffee Beans 250g,Grocery,1,10.49,0.0,South,web
ORD2025032205759,2025-03-22T01:05:54,C07991,P002,USB-C Cable,Electronics,1,16.55,0.0,West,web
ORD2025032205760,2025-03-22T17:40:11,C02055,P012,Running Shoes,Apparel,1,85.39,0.0,South,mobile
ORD2025032205761,2025-03-22T18:37:35,C14517,P007,Coffee Beans 250g,Grocery,1,13.36,0.0,South,web
ORD2025032205762,2025-03-22T19:14:53,C43423,P008,Olive Oil 500ml,Grocery,3,11.61,0.0,West,web
ORD2025032205763,2025-03-22T13:53:05,C16826,P003,Yoga Mat,Fitness,1,26.81,0.0,West,web
ORD2025032205764,2025-03-22T19:37:48,C03876,P007,Coffee Beans 250g,Grocery,3,14.95,0.15,North,web
ORD2025032205765,2025-03-22T20:27:41,C30366,P011,Bluetooth Speaker,Electronics,1,46.66,0.15,South,mobile
ORD2025032205766,2025-03-22T17:03:18,C06675,P006,Denim Jeans,Apparel,1,39.27,0.05,South,store
ORD2025032205767,2025-03-22T18:40:20,C04030,P009,Notebook A5,Stationery,1,4.14,0.15,East,web
ORD2025032205768,2025-03-22T23:30:08,C15634,P012,Running Shoes,Apparel,2,81.28,0.0,West,web
ORD2025032205769,2025-03-22T04:08:03,C00775,P011,Bluetooth Speaker,Electronics,1,61.67,0.2,East,mobile
ORD2025032205770,2025-03-22T09:41:45,C12540,P004,Resistance Bands,Fitness,1,16.54,0.0,East,mobile
ORD2025032205771,2025-03-22T09:02:27,C21958,P008,Olive Oil 500ml,Grocery,3,11.18,0.0,South,web
ORD2025032205772,2025-03-22T17:37:53,C49967,P004,Resistance Bands,Fitness,3,19.5,0.05,South,mobile
ORD2025032205773,2025-03-22T07:23:48,C18872,P010,Gel Pen Set,Stationery,1,6.91,0.05,West,mobile
ORD2025032205774,2025-03-22T05:16:15,C26537,P002,USB-C Cable,Electronics,1,14.04,0.05,South,mobile
ORD2025032205775,2025-03-22T15:20:39,C26385,P005,Cotton T-Shirt,Apparel,1,24.73,0.0,South,web
ORD2025032205776,2025-03-22T21:12:29,C42111,P010,Gel Pen Set,Stationery,3,4.69,0.15,West,web
ORD2025032205777,2025-03-22T11:27:51,C35956,P003,Yoga Mat,Fitness,1,23.14,0.0,East,web
ORD2025032205778,2025-03-22T20:17:37,C40910,P005,Cotton T-Shirt,Apparel,1,24.22,0.0,East,web
ORD2025032205779,2025-03-22T12:53:29,C30627,P007,Coffee Beans 250g,Grocery,1,14.76,0.05,East,mobile
ORD2025032205780,2025-03-22T12:49:24,C23090,P012,Running Shoes,Apparel,1,62.43,0.05,East,web
ORD2025032205781,2025-03-22T22:53:37,C15100,P007,Coffee Beans 250g,Grocery,1,13.65,0.1,South,web
ORD2025032205782,2025-03-22T01:02:08,C48647,P011,Bluetooth Speaker,Electronics,3,75.69,0.15,East,web
ORD2025032205783,2025-03-22T10:02:37,C08062,P008,Olive Oil 500ml,Grocery,2,15.0,0.05,West,store
ORD2025032205784,2025-03-22T05:28:29,C30371,P003,Yoga Mat,Fitness,1,29.6,0.0,West,web
ORD2025032205785,2025-03-22T00:21:35,C26006,P012,Running Shoes,Apparel,1,77.95,0.05,South,mobile
ORD2025032205786,2025-03-22T08:02:39,C12190,P009,Notebook A5,Stationery,4,8.21,0.0,South,mobile
ORD2025032205787,2025-03-22T21:11:26,C45518,P004,Resistance Bands,Fitness,3,16.87,0.05,North,web
ORD2025032205788,2025-03-22T17:38:25,C26034,P006,Denim Jeans,Apparel,4,64.97,0.0,South,mobile
ORD2025032205789,2025-03-22T08:17:28,C47714,P009,Notebook A5,Stationery,3,6.94,0.2,West,mobile
ORD2025032205790,2025-03-22T22:54:55,C19279,P005,Cotton T-Shirt,Apparel,1,17.89,0.2,West,web
ORD2025032205791,2025-03-22T05:17:31,C08269,P005,Cotton T-Shirt,Apparel,1,23.69,0.1,East,mobile
ORD2025032205792,2025-03-22T11:39:19,C38386,P009,Notebook A5,Stationery,2,5.89,0.0,South,web
ORD2025032205793,2025-03-22T07:35:48,C19001,P012,Running Shoes,Apparel,5,58.94,0.05,West,web
ORD2025032205794,2025-03-22T06:29:50,C46535,P006,Denim Jeans,Apparel,2,52.07,0.0,North,mobile
ORD2025032205795,2025-03-22T07:59:28,C47418,P005,Cotton T-Shirt,Apparel,5,14.58,0.0,South,web
ORD2025032205796,2025-03-22T10:14:49,C42040,P008,Olive Oil 500ml,Grocery,1,14.38,0.0,East,web
ORD2025032205797,2025-03-22T07:50:50,C46703,P011,Bluetooth Speaker,Electronics,1,57.61,0.0,North,store
ORD2025032205798,2025-03-22T11:10:17,C25238,P010,Gel Pen Set,Stationery,2,4.07,0.05,South,web
ORD2025032205799,2025-03-22T03:09:36,C10519,P005,Cotton T-Shirt,Apparel,1,15.37,0.0,West,mobile
ORD2025032205800,2025-03-22T06:55:39,C28542,P011,Bluetooth Speaker,Electronics,1,84.96,0.1,South,web
ORD2025032205801,2025-03-22T15:38:42,C46963,P005,Cotton T-Shirt,Apparel,3,21.6,0.15,South,mobile
ORD2025032205802,2025-03-22T04:50:37,C16030,P002,USB-C Cable,Electronics,1,17.06,0.0,South,store
ORD2025032205803,2025-03-22T01:08:16,C30213,P012,Running Shoes,Apparel,4,99.63,0.0,North,mobile
ORD2025032205804,2025-03-22T18:39:47,C18492,P011,Bluetooth Speaker,Electronics,2,77.82,0.0,East,mobile
ORD2025032205805,2025-03-22T14:19:08,C08610,P003,Yoga Mat,Fitness,3,32.9,0.0,West,web
ORD2025032205806,2025-03-22T04:52:09,C06991,P001,Wireless Mouse,Electronics,2,37.07,0.15,East,mobile
ORD2025032205807,2025-03-22T23:02:50,C14556,P006,Denim Jeans,Apparel,1,55.78,0.0,West,store
ORD2025032205808,2025-03-22T10:24:23,C49130,P002,USB-C Cable,Electronics,1,9.97,0.05,North,web
ORD2025032205809,2025-03-22T22:35:48,C48933,P006,Denim Jeans,Apparel,1,44.66,0.0,East,web
ORD2025032205810,2025-03-22T03:35:52,C11608,P004,Resistance Bands,Fitness,1,19.73,0.15,North,mobile
ORD2025032205811,2025-03-22T09:46:41,C03998,P003,Yoga Mat,Fitness,1,24.05,0.0,South,store
ORD2025032205812,2025-03-22T06:27:59,C05180,P011,Bluetooth Speaker,Electronics,4,45.12,0.0,North,web
ORD2025032205813,2025-03-22T10:33:09,C40903,P001,Wireless Mouse,Electronics,1,39.07,0.0,South,web
ORD2025032205814,2025-03-22T13:47:53,C02187,P005,Cotton T-Shirt,Apparel,1,25.06,0.2,East,mobile
ORD2025032205815,2025-03-22T02:46:07,C30580,P008,Olive Oil 500ml,Grocery,2,12.22,0.1,West,mobile
ORD2025032205816,2025-03-22T00:02:39,C39377,P002,USB-C Cable,Electronics,1,12.61,0.0,West,web
ORD2025032205817,2025-03-22T09:42:49,C34729,P010,Gel Pen Set,Stationery,5,5.24,0.1,North,web
ORD2025032205818,2025-03-22T14:34:23,C11234,P007,Coffee Beans 250g,Grocery,1,12.09,0.0,North,store
ORD2025032205819,2025-03-22T08:35:08,C21950,P009,Notebook A5,Stationery,1,6.87,0.1,North,store
ORD2025032205820,2025-03-22T10:52:19,C29195,P012,Running Shoes,Apparel,1,62.47,0.1,West,web
ORD2025032205821,2025-03-22T05:46:36,C02530,P011,Bluetooth Speaker,Electronics,1,64.31,0.0,East,mobile
ORD2025032205822,2025-03-22T11:05:50,C46917,P009,Notebook A5,Stationery,2,7.31,0.0,East,mobile
ORD2025032205823,2025-03-22T20:04:40,C02903,P012,Running Shoes,Apparel,1,85.33,0.2,South,mobile
ORD2025032205824,2025-03-22T06:01:48,C18200,P007,Coffee Beans 250g,Grocery,1,11.24,0.0,North,web
ORD2025032205825,2025-03-22T01:41:20,C14747,P006,Denim Jeans,Apparel,1,48.32,0.0,West,mobile
ORD2025032205826,2025-03-22T07:55:22,C31746,P010,Gel Pen Set,Stationery,2,5.68,0.1,East,web
ORD2025032205827,2025-03-22T14:08:06,C07599,P011,Bluetooth Speaker,Electronics,1,69.4,0.1,East,store
ORD2025032205828,2025-03-22T14:19:13,C21576,P008,Olive Oil 500ml,Grocery,1,9.24,0.0,North,store
ORD2025032205829,2025-03-22T23:33:43,C23121,P008,Olive Oil 500ml,Grocery,1,10.79,0.0,East,web
ORD2025032205830,2025-03-22T04:50:03,C23542,P012,Running Shoes,Apparel,1,94.9,0.05,East,web
ORD2025032205831,2025-03-22T05:08:04,C24026,P004,Resistance Bands,Fitness,3,19.69,0.0,North,mobile
ORD2025032205832,2025-03-22T03:58:56,C38136,P005,Cotton T-Shirt,Apparel,1,19.3,0.0,East,web
ORD2025032205833,2025-03-22T22:03:26,C04558,P010,Gel Pen Set,Stationery,1,5.75,0.0,West,mobile
ORD2025032205834,2025-03-22T16:24:38,C06819,P002,USB-C Cable,Electronics,1,11.67,0.0,South,web
ORD2025032205835,2025-03-22T15:00:49,C22754,P008,Olive Oil 500ml,Grocery,2,12.01,0.0,North,store
ORD2025032205836,2025-03-22T22:38:58,C26131,P012,Running Shoes,Apparel,3,86.55,0.0,North,store
ORD2025032205837,2025-03-22T23:48:14,C31591,P005,Cotton T-Shirt,Apparel,2,25.73,0.1,West,mobile
ORD2025032205838,2025-03-22T13:32:51,C49651,P012,Running Shoes,Apparel,3,56.17,0.1,North,web
ORD2025032205839,2025-03-22T09:58:11,C06905,P012,Running Shoes,Apparel,2,93.59,0.05,North,mobile
ORD2025032205840,2025-03-22T12:00:41,C30054,P004,Resistance Bands,Fitness,1,21.87,0.0,South,web
ORD2025032205841,2025-03-22T18:35:24,C07544,P004,Resistance Bands,Fitness,1,17.04,0.15,South,mobile
ORD2025032205842,2025-03-22T22:12:16,C06035,P002,USB-C Cable,Electronics,1,12.96,0.0,North,web
ORD2025032205843,2025-03-22T06:44:14,C17502,P005,Cotton T-Shirt,Apparel,1,27.52,0.0,East,mobile
ORD2025032205844,2025-03-22T00:53:13,C47741,P007,Coffee Beans 250g,Grocery,1,14.78,0.05,South,web
ORD2025032205845,2025-03-22T23:10:41,C48359,P003,Yoga Mat,Fitness,1,24.73,0.0,East,web
ORD2025032205846,2025-03-22T10:04:03,C36970,P010,Gel Pen Set,Stationery,1,6.87,0.1,South,web
ORD2025032205847,2025-03-22T17:33:22,C25446,P001,Wireless Mouse,Electronics,3,25.14,0.05,South,mobile
ORD2025032205848,2025-03-22T06:05:34,C08893,P008,Olive Oil 500ml,Grocery,2,16.0,0.15,North,web
ORD2025032205849,2025-03-22T14:43:27,C45645,P004,Resistance Bands,Fitness,1,14.06,0.0,South,web
ORD2025032205850,2025-03-22T09:46:46,C41007,P012,Running Shoes,Apparel,1,56.81,0.1,West,mobile
ORD2025032205851,2025-03-22T17:02:13,C14293,P009,Notebook A5,Stationery,5,8.21,0.0,East,mobile
ORD2025032205852,2025-03-22T08:17:55,C09942,P003,Yoga Mat,Fitness,2,26.38,0.0,North,mobile
ORD2025032205853,2025-03-22T06:46:12,C38684,P005,Cotton T-Shirt,Apparel,1,20.66,0.0,West,mobile
ORD2025032205854,2025-03-22T05:12:00,C21433,P009,Notebook A5,Stationery,2,6.34,0.1,South,mobile
ORD2025032205855,2025-03-22T07:03:05,C33653,P010,Gel Pen Set,Stationery,1,4.22,0.0,South,store
ORD2025032205856,2025-03-22T01:57:18,C18136,P008,Olive Oil 500ml,Grocery,1,13.52,0.0,North,web
ORD2025032205857,2025-03-22T03:04:17,C37633,P002,USB-C Cable,Electronics,1,14.13,0.05,East,web
ORD2025032205858,2025-03-22T12:32:06,C39190,P004,Resistance Bands,Fitness,1,20.84,0.0,North,mobile
ORD2025032205859,2025-03-22T16:03:31,C45009,P011,Bluetooth Speaker,Electronics,1,76.87,0.0,South,mobile
ORD2025032205860,2025-03-22T01:44:50,C29954,P003,Yoga Mat,Fitness,1,31.38,0.1,South,web
ORD2025032205861,2025-03-22T16:29:03,C25982,P007,Coffee Beans 250g,Grocery,1,14.71,0.0,South,web
ORD2025032205862,2025-03-22T20:37:37,C08153,P008,Olive Oil 500ml,Grocery,2,13.6,0.0,North,web
ORD2025032205863,2025-03-22T12:03:26,C31909,P006,Denim Jeans,Apparel,1,53.1,0.0,South,web
ORD2025032205864,2025-03-22T20:54:34,C35004,P001,Wireless Mouse,Electronics,1,25.68,0.0,East,web
ORD2025032205865,2025-03-22T03:45:45,C02849,P011,Bluetooth Speaker,Electronics,1,65.71,0.0,East,mobile
ORD2025032205866,2025-03-22T19:33:57,C28823,P004,Resistance Bands,Fitness,1,13.59,0.0,South,web
ORD2025032205867,2025-03-22T00:38:09,C30302,P012,Running Shoes,Apparel,4,97.04,0.2,West,web
ORD2025032205868,2025-03-22T03:37:53,C45046,P005,Cotton T-Shirt,Apparel,1,21.4,0.0,West,web
ORD2025032205869,2025-03-22T09:49:43,C48618,P008,Olive Oil 500ml,Grocery,2,10.74,0.0,East,web
ORD2025032205870,2025-03-22T10:35:21,C05244,P002,USB-C Cable,Electronics,1,10.22,0.05,East,web
ORD2025032205871,2025-03-22T22:21:14,C14389,P003,Yoga Mat,Fitness,1,26.69,0.05,West,store
ORD2025032205872,2025-03-22T07:48:14,C29594,P011,Bluetooth Speaker,Electronics,2,66.01,0.0,South,web
ORD2025032205873,2025-03-22T07:02:28,C02276,P009,Notebook A5,Stationery,5,6.47,0.1,South,web
ORD2025032205874,2025-03-22T09:18:56,C34016,P012,Running Shoes,Apparel,2,106.12,0.0,West,web
ORD2025032205875,2025-03-22T20:30:23,C33199,P006,Denim Jeans,Apparel,2,63.08,0.05,South,mobile
ORD2025032205876,2025-03-22T11:55:03,C34059,P004,Resistance Bands,Fitness,2,14.1,0.2,North,web
ORD2025032205877,2025-03-22T23:35:35,C22169,P006,Denim Jeans,Apparel,1,46.45,0.0,South,store
ORD2025032205878,2025-03-22T13:58:03,C04870,P002,USB-C Cable,Electronics,1,17.97,0.0,North,web
ORD2025032205879,2025-03-22T09:13:26,C26935,P002,USB-C Cable,Electronics,2,8.44,0.15,North,web
ORD2025032205880,2025-03-22T04:57:33,C38929,P001,Wireless Mouse,Electronics,1,31.1,0.05,East,web
ORD2025032205881,2025-03-22T05:59:02,C23500,P005,Cotton T-Shirt,Apparel,5,27.75,0.15,South,mobile
ORD2025032205882,2025-03-22T12:47:32,C49422,P007,Coffee Beans 250g,Grocery,1,14.17,0.1,East,web
ORD2025032205883,2025-03-22T14:40:02,C36562,P008,Olive Oil 500ml,Grocery,1,11.79,0.0,North,mobile
ORD2025032205884,2025-03-22T19:58:50,C07853,P008,Olive Oil 500ml,Grocery,1,15.88,0.1,North,mobile
ORD2025032205885,2025-03-22T13:38:24,C35812,P006,Denim Jeans,Apparel,1,42.36,0.0,West,mobile
ORD2025032205886,2025-03-22T06:50:35,C03239,P007,Coffee Beans 250g,Grocery,2,14.2,0.0,South,web
ORD2025032205887,2025-03-22T13:50:01,C33565,P011,Bluetooth Speaker,Electronics,1,62.49,0.0,West,mobile
ORD2025032205888,2025-03-22T10:06:37,C25254,P007,Coffee Beans 250g,Grocery,2,11.89,0.05,East,web
ORD2025032205889,2025-03-22T09:58:37,C47184,P007,Coffee Beans 250g,Grocery,2,16.26,0.0,South,mobile
ORD2025032205890,2025-03-22T08:37:47,C29378,P007,Coffee Beans 250g,Grocery,1,17.5,0.05,East,store
ORD2025032205891,2025-03-22T01:08:23,C12705,P010,Gel Pen Set,Stationery,1,3.75,0.0,East,web
ORD2025032205892,2025-03-22T08:55:33,C38706,P012,Running Shoes,Apparel,1,89.69,0.15,South,store
ORD2025032205893,2025-03-22T10:50:11,C49901,P004,Resistance Bands,Fitness,1,13.3,0.0,North,web
ORD2025032205894,2025-03-22T11:19:04,C22863,P002,USB-C Cable,Electronics,5,11.88,0.0,East,web
ORD2025032205895,2025-03-22T12:20:07,C04101,P002,USB-C Cable,Electronics,1,9.0,0.0,West,web
ORD2025032205896,2025-03-22T19:03:26,C32321,P007,Coffee Beans 250g,Grocery,2,13.34,0.1,South,web
ORD2025032205897,2025-03-22T07:52:21,C03439,P007,Coffee Beans 250g,Grocery,1,16.42,0.0,North,mobile
ORD2025032205898,2025-03-22T07:18:00,C48394,P005,Cotton T-Shirt,Apparel,1,23.6,0.05,West,web
ORD2025032205899,2025-03-22T20:14:52,C16715,P005,Cotton T-Shirt,Apparel,2,15.53,0.0,East,mobile
ORD2025032205900,2025-03-22T21:03:46,C23494,P006,Denim Jeans,Apparel,3,49.75,0.0,West,web
ORD2025032205901,2025-03-22T03:44:26,C37820,P007,Coffee Beans 250g,Grocery,2,16.61,0.0,North,mobile
ORD2025032205902,2025-03-22T02:51:14,C33786,P003,Yoga Mat,Fitness,1,31.26,0.0,South,mobile
ORD2025032205903,2025-03-22T07:10:52,C11297,P001,Wireless Mouse,Electronics,2,28.88,0.1,East,web
ORD2025032205904,2025-03-22T04:50:16,C28924,P006,Denim Jeans,Apparel,1,42.37,0.0,West,web
ORD2025032205905,2025-03-22T01:53:35,C37304,P009,Notebook A5,Stationery,1,5.85,0.05,South,web
ORD2025032205906,2025-03-22T06:35:54,C47292,P003,Yoga Mat,Fitness,2,20.32,0.2,North,mobile
ORD2025032205907,2025-03-22T16:58:37,C04131,P010,Gel Pen Set,Stationery,1,4.05,0.05,South,web
ORD2025032205908,2025-03-22T23:43:26,C37163,P011,Bluetooth Speaker,Electronics,3,73.88,0.05,South,mobile
ORD2025032205909,2025-03-22T11:27:16,C41109,P012,Running Shoes,Apparel,4,90.97,0.05,West,web
ORD2025032205910,2025-03-22T12:27:44,C24450,P012,Running Shoes,Apparel,2,74.63,0.0,West,web
ORD2025032205911,2025-03-22T11:12:07,C27751,P007,Coffee Beans 250g,Grocery,2,14.2,0.1,East,web
ORD2025032205912,2025-03-22T05:57:54,C03455,P006,Denim Jeans,Apparel,1,51.69,0.0,West,web
ORD2025032205913,2025-03-22T06:31:40,C05045,P011,Bluetooth Speaker,Electronics,5,65.52,0.05,East,mobile
ORD2025032205914,2025-03-22T03:29:40,C15106,P010,Gel Pen Set,Stationery,1,4.43,0.0,South,web
ORD2025032205915,2025-03-22T10:32:42,C48417,P004,Resistance Bands,Fitness,1,17.24,0.0,East,web
ORD2025032205916,2025-03-22T16:07:05,C00314,P003,Yoga Mat,Fitness,5,30.51,0.0,South,mobile
ORD2025032205917,2025-03-22T09:27:04,C06207,P003,Yoga Mat,Fitness,5,29.51,0.15,North,web
ORD2025032205918,2025-03-22T17:07:55,C49417,P005,Cotton T-Shirt,Apparel,3,26.65,0.15,North,mobile
ORD2025032205919,2025-03-22T19:29:58,C40510,P007,Coffee Beans 250g,Grocery,1,16.35,0.0,North,web
ORD2025032205920,2025-03-22T22:53:27,C33530,P010,Gel Pen Set,Stationery,5,6.55,0.05,East,mobile
ORD2025032205921,2025-03-22T07:27:23,C20656,P007,Coffee Beans 250g,Grocery,1,15.95,0.1,North,web
ORD2025032205922,2025-03-22T21:30:36,C42576,P011,Bluetooth Speaker,Electronics,2,59.5,0.15,West,web
ORD2025032205923,2025-03-22T11:29:44,C10299,P002,USB-C Cable,Electronics,1,15.23,0.0,South,web
ORD2025032205924,2025-03-22T07:43:00,C49238,P004,Resistance Bands,Fitness,1,18.63,0.0,South,mobile
ORD2025032205925,2025-03-22T16:43:24,C09363,P011,Bluetooth Speaker,Electronics,1,45.84,0.0,East,mobile
ORD2025032205926,2025-03-22T17:49:31,C41856,P004,Resistance Bands,Fitness,2,18.86,0.2,West,mobile
ORD2025032205927,2025-03-22T13:16:55,C16085,P002,USB-C Cable,Electronics,1,14.14,0.0,West,web
ORD2025032205928,2025-03-22T01:43:03,C25056,P011,Bluetooth Speaker,Electronics,1,73.37,0.0,North,mobile
ORD2025032205929,2025-03-22T15:43:30,C38836,P007,Coffee Beans 250g,Grocery,4,12.22,0.0,South,store
ORD2025032205930,2025-03-22T09:17:40,C25239,P003,Yoga Mat,Fitness,1,34.58,0.0,North,store
ORD2025032205931,2025-03-22T19:58:27,C19217,P004,Resistance Bands,Fitness,1,17.18,0.0,East,web
ORD2025032205932,2025-03-22T12:04:26,C43915,P002,USB-C Cable,Electronics,1,17.98,0.0,West,store
ORD2025032205933,2025-03-22T21:41:42,C41095,P002,USB-C Cable,Electronics,4,9.58,0.1,East,mobile
ORD2025032205934,2025-03-22T13:54:28,C19506,P002,USB-C Cable,Electronics,1,10.04,0.2,North,web
ORD2025032205935,2025-03-22T19:33:00,C42997,P005,Cotton T-Shirt,Apparel,1,21.82,0.15,West,web
ORD2025032205936,2025-03-22T03:40:06,C24871,P009,Notebook A5,Stationery,1,8.14,0.15,West,mobile
ORD2025032205937,2025-03-22T13:16:40,C00072,P012,Running Shoes,Apparel,1,68.21,0.05,East,mobile
ORD2025032205938,2025-03-22T12:25:19,C40929,P008,Olive Oil 500ml,Grocery,3,10.42,0.0,North,mobile
ORD2025032205939,2025-03-22T12:24:02,C16884,P008,Olive Oil 500ml,Grocery,1,15.93,0.0,South,web
ORD2025032205940,2025-03-22T15:01:35,C35353,P004,Resistance Bands,Fitness,1,20.9,0.1,South,web
ORD2025032205941,2025-03-22T04:22:05,C19582,P001,Wireless Mouse,Electronics,3,28.18,0.0,South,web
ORD2025032205942,2025-03-22T23:27:54,C21401,P006,Denim Jeans,Apparel,1,46.04,0.05,South,web
ORD2025032205943,2025-03-22T05:04:06,C20233,P009,Notebook A5,Stationery,1,7.03,0.0,North,web
ORD2025032205944,2025-03-22T06:53:40,C24887,P004,Resistance Bands,Fitness,1,12.26,0.0,East,mobile
ORD2025032205945,2025-03-22T06:53:24,C00155,P007,Coffee Beans 250g,Grocery,2,17.88,0.1,South,web
ORD2025032205946,2025-03-22T10:15:50,C40965,P006,Denim Jeans,Apparel,1,59.93,0.05,South,web
ORD2025032205947,2025-03-22T14:58:40,C03991,P011,Bluetooth Speaker,Electronics,1,72.49,0.0,West,web
ORD2025032205948,2025-03-22T03:29:39,C37084,P009,Notebook A5,Stationery,1,6.9,0.05,East,mobile
ORD2025032205949,2025-03-22T11:34:14,C04365,P004,Resistance Bands,Fitness,1,14.27,0.0,North,mobile
ORD2025032205950,2025-03-22T04:31:35,C34695,P002,USB-C Cable,Electronics,4,8.22,0.2,West,mobile
ORD2025032205951,2025-03-22T17:40:45,C34361,P011,Bluetooth Speaker,Electronics,2,61.41,0.0,North,web
ORD2025032205952,2025-03-22T12:53:56,C28173,P011,Bluetooth Speaker,Electronics,1,47.07,0.0,East,web
ORD2025032205953,2025-03-22T06:04:48,C32762,P005,Cotton T-Shirt,Apparel,1,22.17,0.2,South,mobile
ORD2025032205954,2025-03-22T19:59:50,C09675,P010,Gel Pen Set,Stationery,1,5.24,0.2,North,web
ORD2025032205955,2025-03-22T02:51:34,C46708,P007,Coffee Beans 250g,Grocery,4,13.38,0.0,East,mobile
ORD2025032205956,2025-03-22T10:11:13,C18439,P002,USB-C Cable,Electronics,1,17.35,0.0,West,web
ORD2025032205957,2025-03-22T01:47:44,C31299,P010,Gel Pen Set,Stationery,1,3.3,0.1,West,web
ORD2025032205958,2025-03-22T12:19:48,C30248,P005,Cotton T-Shirt,Apparel,1,17.22,0.0,North,web
ORD2025032205959,2025-03-22T15:11:50,C31521,P002,USB-C Cable,Electronics,1,10.16,0.1,South,web
ORD2025032205960,2025-03-22T02:31:32,C06202,P008,Olive Oil 500ml,Grocery,2,12.04,0.0,West,web
ORD2025032205961,2025-03-22T08:33:14,C39015,P004,Resistance Bands,Fitness,1,12.65,0.05,North,web
ORD2025032205962,2025-03-22T21:28:20,C28271,P001,Wireless Mouse,Electronics,2,38.78,0.0,North,web
ORD2025032205963,2025-03-22T01:51:12,C48676,P002,USB-C Cable,Electronics,2,17.58,0.05,North,web
ORD2025032205964,2025-03-22T13:31:24,C02295,P009,Notebook A5,Stationery,1,6.57,0.0,South,web
ORD2025032205965,2025-03-22T21:49:03,C23928,P001,Wireless Mouse,Electronics,2,28.81,0.05,West,mobile
ORD2025032205966,2025-03-22T00:16:15,C31106,P001,Wireless Mouse,Electronics,5,39.19,0.1,West,mobile
ORD2025032205967,2025-03-22T19:06:28,C29510,P008,Olive Oil 500ml,Grocery,1,13.41,0.0,East,web
ORD2025032205968,2025-03-22T20:46:45,C13709,P006,Denim Jeans,Apparel,1,46.64,0.0,East,web
ORD2025032205969,2025-03-22T08:36:14,C15227,P002,USB-C Cable,Electronics,1,11.8,0.15,East,web
ORD2025032205970,2025-03-22T10:58:34,C42501,P001,Wireless Mouse,Electronics,3,37.54,0.1,East,store
ORD2025032205971,2025-03-22T05:48:52,C12344,P001,Wireless Mouse,Electronics,1,38.57,0.0,South,web
